Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
1393,Law's Got Talent 2023,"£5 or less, Live Music & Performance",197,Law,16/11/2023 18:00
1395,ArabSoc Charity Hike,,440,Arab Society,18/11/2023 07:00
1396,Cyber Escape Room,"Free, Health, Wellbeing & Support, Alcohol-Free, Safety, Other, Family-Friendly, Fresh Start 2024",489,Wellbeing,31/01/2024 12:00
1397,Andy's Man Club talk,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Fresh Start 2024, Safety",489,Wellbeing,30/01/2024 15:30
1398,CompSoc Pub Quiz,£5 or less,86,CompSoc,27/11/2023 18:30
1399,MathSoc Christmas Ball,"Food & Drink, Club Nights & Gigs, Academic, Winter Festival 23-24",228,Mathematical,30/11/2023 19:30
1400,IHP Curry Night,Food & Drink,491,IHP Society (International History and Politics),28/11/2023 19:15
1401,What Can I do about Palestine? Talk with James Dickins,"Free, Campaigns & Volunteering, Anti Racism Campaign, Global Community",271,Palestine Solidarity Group,23/11/2023 18:30
1403,Laser Tag,"Alcohol-Free, Sports & Active",153,High on Life,16/11/2023 18:00
1408,Law Society Annual Careers Dinner,Academic,197,Law,30/11/2023 19:00
1409,Nasoc x Artsoc Arts and Craft for Palestine,Arts & Creative,22,Art,15/11/2023 18:00
1410,Arts and Crafts Night for Palestine,"Other, £5 or less, Alcohol-Free, Food & Drink, Family-Friendly, Arts & Creative, Cultural Calendar",479,North African Society,15/11/2023 18:00
1411,PhilSoc Tenpin Bowling!,Other,277,Philosophy (Leeds University Philosophical Society),01/12/2023 19:00
1412,ArabSoc Charity Hike,,440,Arab Society,18/11/2023 07:00
1413,Korean Film Evening,Cinema & Theatre,481,Korean Drama and Film Society,30/11/2023 18:30
1414,BSL Café,"Free, Food & Drink, Academic, Alcohol-Free",536,British Sign Language,17/11/2023 18:00
1415,Wetherspoons Pub Crawl,"Free, Club Nights & Gigs",293,Real Ale,16/11/2023 19:00
1416,SocCrimSoc Plant Pot Painting,,92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)",23/11/2023 19:30
1417,Latin American Rhythms Night,"Free, Sports & Active, Club Nights & Gigs, Global Community, World Unite Festival 23-24",307,Salsa,27/11/2023 20:00
1420,Heelz dance charity event for Support After Rape and Sexual Violence Leeds,"Health, Wellbeing & Support, Sports & Active, Arts & Creative, Alcohol-Free",480,Heelz Dance,26/11/2023 15:15
1421,Black Tie Jazz Bingo,Live Music & Performance,273,Pantomime,19/11/2023 19:00
1423,Fresher's guide to the University of Leeds,"Free, £5 or less",544,Leeds Medics and Dentists African Caribbean Society (LMDACS),27/11/2023 18:30
1425,PakSoc Ladies Bollywood Dance,"£5 or less, Other, Sports & Active",270,Pakistani,16/11/2023 15:30
1427,DGH Cultural Fashion Show,"£5 or less, Alcohol-Free, Arts & Creative, Cultural Calendar, Global Community, Student Voice, Family-Friendly",540,Dentists For Global Health,20/11/2023 18:00
1428,J&S Accessories Motorbike shop tour,"Free, Alcohol-Free",546,Motorbike Society,17/11/2023 14:00
1429,Absoc Go-Karting,"Alcohol-Free, Other, Family-Friendly",8,Ahlul Bayt,23/11/2023 17:30
1430,Journalling for Mindfulness,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free",489,Wellbeing,01/12/2023 14:00
1431,Winter Wreath Workshop,"£5 or less, Alcohol-Free, Arts & Creative",446,Plant Society,28/11/2023 16:00
1432,Journalling for Mindfulness,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free",489,Wellbeing,01/02/2024 14:00
1433,Swing Dancing at LindyFridays,"£5 or less, Sports & Active",350,Swing Dance,08/12/2023 19:00
1434,Swing Dancing at LindyFridays,,350,Swing Dance,24/11/2023 18:30
1435,Deepavali 🪔,"Free, Family-Friendly, Cultural Calendar, Trips & Days Out",483,Tamil Society,17/11/2023 17:00
1436,Robot Fighting League,Academic,316,ShockSoc (Electrical Engineering),24/03/2024 14:00
1437,Wellbeing Pilates,"Free, Health, Wellbeing & Support",455,University of Leeds Events,21/11/2023 13:30
1438,Wellbeing Pilates,"Free, Health, Wellbeing & Support",455,University of Leeds Events,28/11/2023 13:30
1439,Wellbeing Pilates,"Free, Health, Wellbeing & Support",455,University of Leeds Events,05/12/2023 13:30
1440,Wellbeing Pilates,"Health, Wellbeing & Support, Free",455,University of Leeds Events,12/12/2023 13:30
1441,Wellbeing Glutes and Core,"Free, Health, Wellbeing & Support",455,University of Leeds Events,22/11/2023 13:30
1442,Wellbeing Glutes and Core,"Health, Wellbeing & Support, Free",455,University of Leeds Events,29/11/2023 13:30
1443,Wellbeing Glutes and Core,"Health, Wellbeing & Support, Free",455,University of Leeds Events,06/12/2023 13:30
1444,Wellbeing Glutes and Core,"Free, Health, Wellbeing & Support",455,University of Leeds Events,13/12/2023 13:30
1445,POLIS Christmas Party,"Food & Drink, Other",283,Politics and International Studies (POLIS),12/12/2023 20:00
1446,Wellbeing Circuits,"Free, Health, Wellbeing & Support",455,University of Leeds Events,23/11/2023 13:30
1447,Wellbeing Circuits,"Free, Health, Wellbeing & Support",455,University of Leeds Events,30/11/2023 13:30
1448,Wellbeing Circuits,"Free, Health, Wellbeing & Support",455,University of Leeds Events,07/11/2023 13:30
1449,Wellbeing Circuits,"Free, Health, Wellbeing & Support",455,University of Leeds Events,14/12/2023 13:30
1450,Wellbeing Yoga,"Free, Health, Wellbeing & Support",455,University of Leeds Events,24/11/2023 12:00
1451,Wellbeing Yoga,"Free, Health, Wellbeing & Support",455,University of Leeds Events,01/12/2023 12:00
1452,Wellbeing Yoga,"Free, Health, Wellbeing & Support",455,University of Leeds Events,08/12/2023 12:00
1453,Wellbeing Yoga,"Free, Health, Wellbeing & Support",455,University of Leeds Events,15/12/2023 12:00
1454,Learn to Meditate with Buddhist Monk: Gen Kelsang Dornying,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free",489,Wellbeing,24/11/2023 12:15
1455,Learn to Meditate with Buddhist Monk: Gen Kelsang Dornying,,489,Wellbeing,01/12/2023 12:15
1456,Winter Formal,Winter Festival 23-24,233,MedSoc (Medicine),02/12/2023 19:30
1457,Book Club Movie Night,£5 or less,51,Book Club,22/11/2023 18:00
1458,Charity Wine and Cheese Night,Food & Drink,197,Law,06/12/2023 17:30
1459,Sustainability and Corporate Responsibility: Coffee Workshop,Academic,492,Sustainability Society for the Faculty of Environment,23/11/2023 18:30
1460,Sus Soc Christmas Dinner!!,"Food & Drink, Cultural Calendar",492,Sustainability Society for the Faculty of Environment,11/12/2023 19:00
1461,Paskong Pinoy Party,Cultural Calendar,125,Filipino,04/12/2023 17:30
1462,eSports x RockSoc Just Dance Social,Free,118,eSports and Video Games,29/11/2023 18:00
1463,SNAC 5.0,Live Music & Performance,1,A Cappella,02/12/2023 19:30
1464,Stress Ball Making,"£5 or less, Health, Wellbeing & Support, Alcohol-Free, Arts & Creative",336,SSAFE (Suicide Support and Awareness for Everyone),22/11/2023 17:00
1465,Tote Bag Painting x Plant Based Unis,"Free, Alcohol-Free, Arts & Creative",375,Vegetarian and Vegan,21/11/2023 18:00
1466,3rd Year Mock OSCE,Academic,196,LAMMPS,01/12/2023 18:00
1467,Classes 20th - 24th November,Sports & Active,376,Vertical Fitness,17/11/2023 14:00
1468,Clay Magnet Making,"£5 or less, Arts & Creative, Alcohol-Free",202,Leeds Media Students,01/12/2023 18:30
1471,BSL Christmas Event,"£5 or less, Arts & Creative, Academic",536,British Sign Language,01/12/2023 18:00
1472,Filsoc Bingo Night,Cultural Calendar,125,Filipino,22/11/2023 17:30
1473,OLD LSSC Pub Quiz,"Free, Postgraduate, Climate-Friendly, Food & Drink",534,Leeds Student Sustainability Consultancy,27/11/2023 19:30
1474,"ACS ""Braids for Beginners"" Braiding Workshop with Sirisstudio","Arts & Creative, Other",7,African Caribbean,25/11/2023 14:15
1475,Akmals curry night,,73,Chemical Engineering,21/11/2023 19:00
1476,MSF & Mountain Rescue talk,Free,384,Wilderness Medicine,23/11/2023 19:30
1477,FREE Minecraft in VR and Other VR Games,"Alcohol-Free, Free, £5 or less, Family-Friendly, Arts & Creative",120,Extended Reality XR,22/11/2023 18:00
1478,High on Life x ChessSoc,"£5 or less, Alcohol-Free",153,High on Life,23/11/2023 19:00
1479,PERKS GIAG,"Academic, Free, Give it a Go",523,"Pathology, Enterprise, Research and Knowledge Society (PERKS)",28/11/2023 19:00
1481,Drinks at the Fenton,"Free, Club Nights & Gigs",293,Real Ale,22/11/2023 19:00
1483,Meet The Campus Ambassadors,Free,197,Law,22/11/2023 17:00
1484,DIY Candle and Soap Making by Leeds RAG Fashion Show,"Campaigns & Volunteering, Arts & Creative, Alcohol-Free",205,Leeds RAG,22/11/2023 17:00
1486,DIY Candle and Soap Making by Leeds RAG Fashion Show,"Alcohol-Free, Family-Friendly, Campaigns & Volunteering, Arts & Creative",205,Leeds RAG,29/11/2023 17:00
1487,Salsa Beginners Class LRFS X SalsaSoc,,205,Leeds RAG,01/12/2023 15:30
1488,K-POP Beginners Class by Leeds RAG Fashion Show,"Arts & Creative, Campaigns & Volunteering, Live Music & Performance",205,Leeds RAG,27/11/2023 14:30
1489,Mathu Vadalara - Tollywood Night,Club Nights & Gigs,522,Telugu Students Society,14/12/2023 23:00
1490,E&DI values with Squire Patton Boggs,Virtual & Online,197,Law,29/11/2023 17:00
1491,Gaming Night with E-Sports Society,"Free, £5 or less, Club Nights & Gigs",439,Leeds Rock and Alternative Society,29/11/2023 18:00
1492,ACS Girls Night,"Arts & Creative, Health, Wellbeing & Support, Food & Drink",7,African Caribbean,29/11/2023 18:00
1493,"Clay, Sip and Paint Afternoon","£5 or less, Food & Drink, Arts & Creative, Anti Racism Campaign, Residence Life, Winter Festival 23-24",50,Black Feminist Society,25/11/2023 11:00
1494,Tealights Comedy Workshop,"Free, Arts & Creative, Cinema & Theatre, Live Music & Performance, Give it a Go",504,Tealights,08/12/2023 18:00
1495,Festive Market by Leeds RAG Fashion Show,"Free, Winter Festival 23-24",205,Leeds RAG,04/12/2023 11:00
1496,Leeds RAG Charity Fashion Show 2024 Launch Party,Club Nights & Gigs,205,Leeds RAG,04/12/2023 20:00
1497,Sisters Chai & Calligraphy Workshop,Arts & Creative,178,Islamic,29/11/2023 17:00
1498,BCSoc Games Night,"Free, Family-Friendly",58,British Chinese,25/11/2023 18:00
1499,Giag/information talk,"Free, Sports & Active, Give it a Go",321,Skydiving,20/11/2023 19:30
1500,Brothers Calligraphy Workshop,Arts & Creative,178,Islamic,01/12/2023 18:30
1501,Breakfast Club in aid of Men's Mental Health month! 9:30am-10am slot,"£5 or less, Health, Wellbeing & Support, Food & Drink, Campaigns & Volunteering",336,SSAFE (Suicide Support and Awareness for Everyone),27/11/2023 09:30
1502,Breakfast Club in aid of Men's Mental Health month! 10am-10:30am slot,"£5 or less, Health, Wellbeing & Support, Alcohol-Free, Food & Drink",336,SSAFE (Suicide Support and Awareness for Everyone),27/11/2023 10:00
1503,Breakfast Club in aid of Men's Mental Health month! 10:30am-11am slot,"Free, £5 or less, Health, Wellbeing & Support, Food & Drink, Alcohol-Free, Campaigns & Volunteering",336,SSAFE (Suicide Support and Awareness for Everyone),27/11/2023 10:30
1504,Breakfast Club in aid of Men's Mental Health month! 11am-11:30am slot,"£5 or less, Health, Wellbeing & Support, Alcohol-Free, Food & Drink, Campaigns & Volunteering",336,SSAFE (Suicide Support and Awareness for Everyone),27/11/2023 11:00
1505,Eversheds Sutherland Networking Evening at the Lamb & Flag,Academic,197,Law,05/12/2023 18:00
1506,Dance Workshop- World Unite Festival,"World Unite Festival 23-24, Cultural Calendar, Arts & Creative, Free",483,Tamil Society,30/11/2023 18:00
1507,Movie Night🍿,"Family-Friendly, Cinema & Theatre, £5 or less",483,Tamil Society,22/11/2023 18:00
1508,White elephant night,"£5 or less, Family-Friendly, Arts & Creative",388,Women in Engineering,07/12/2023 18:30
1510,LUUCV Christmas Party!,"Winter Festival 23-24, Climate-Friendly",87,Conservation Volunteers,15/12/2023 19:00
1511,Christmas Drinks,"Food & Drink, Academic",260,Nursing,06/12/2023 20:00
1512,LUUSAG's Xmas Meal Celebration at Head of Steam (Park Row),"Food & Drink, Sports & Active",313,Scout & Guide,05/12/2023 18:00
1513,De-stress and Rebalance,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free",489,Wellbeing,01/02/2024 13:00
1514,Charity Dodgeball Match,"Sports & Active, Academic, Campaigns & Volunteering",197,Law,06/12/2023 11:00
1515,Boobie bauble painting workshop!,"£5 or less, Alcohol-Free, Family-Friendly, Arts & Creative, Campaigns & Volunteering",208,Leeds Uni Boob Team,29/11/2023 18:00
1516,SusSoc x RocSoc Christmas Dinner!!,"Food & Drink, Family-Friendly, Other, Alcohol-Free, Cultural Calendar",108,Earth Sciences (RocSoc),11/12/2023 19:00
1517,Classics Soirée (30/11),Academic,79,Classics,30/11/2023 17:00
1520,High on Life Quiz Night,"Free, £5 or less, Alcohol-Free",153,High on Life,29/11/2023 19:00
1522,EARS Christmas Karaoke,"£5 or less, Live Music & Performance",110,East Asian Research (EARS),01/12/2023 18:00
1523,Donington Park Rally,,244,Motorsport Society,03/12/2023 07:30
1524,Stop Motion Claymation,"£5 or less, Arts & Creative",22,Art,30/11/2023 16:00
1525,Fridge to Fridge (Christmas Edition),,108,Earth Sciences (RocSoc),08/12/2023 19:00
1526,Leeds Mallu Soc Games Night,Other,495,Malayalee,29/11/2023 18:00
1527,LUMSoc Arked,£5 or less,223,Malaysian,09/12/2023 10:00
1528,27th November - 1st December,Sports & Active,376,Vertical Fitness,24/11/2023 14:00
1529,Project Coffee Meet Up,"Global Community, Student Voice, Arts & Creative, Academic",113,Enactus Leeds,06/12/2023 12:00
1530,MEDFEST,"Free, Academic",288,Psyched (Psychiatry),28/11/2023 18:30
1531,Wilderness Christmas meal,Other,384,Wilderness Medicine,08/12/2023 19:30
1532,International Mass and Dinner,"£5 or less, Food & Drink",69,Catholic,26/11/2023 17:00
1534,LSR Winter Awards,Other,207,Leeds Student Radio,13/12/2023 19:30
1535,PakSoc Ladies Netball,"£5 or less, Sports & Active",270,Pakistani,06/12/2023 15:30
1537,Photographer Spotlight,"£5 or less, Arts & Creative",472,Photography,29/11/2023 18:30
1538,Weebmas Meal 2023,"Food & Drink, Family-Friendly",17,Anime & Manga,10/12/2023 13:00
1539,Langar on Campus,"Food & Drink, £5 or less, Alcohol-Free, World Unite Festival 23-24",318,Sikh,01/12/2023 11:00
1540,Christmas Meal,,9,Aikido,03/12/2023 18:00
1541,Trivia Night,,440,Arab Society,29/11/2023 18:00
1542,Students x Dentists for Global Health GIAG,"Campaigns & Volunteering, Give it a Go",343,Students for Global Health Leeds,28/11/2023 20:00
1543,Pls delete,£5 or less,50,Black Feminist Society,25/11/2023 11:19
1544,LUUCU Student Carol Service,"Free, Winter Festival 23-24, Live Music & Performance, Food & Drink",77,Christian Union,04/12/2023 20:00
1545,Swing Ice Skating Trip,Trips & Days Out,350,Swing Dance,02/12/2023 14:00
1546,Pool and bowling social - BOWLING TICKETS,"Sports & Active, Food & Drink",244,Motorsport Society,30/11/2023 17:30
1547,Gaana Dance Workshop,"Sports & Active, Live Music & Performance, World Unite Festival 23-24",483,Tamil Society,30/11/2023 18:00
1548,Commuters' Christmas Markets,"Free, Food & Drink, Trips & Days Out",85,Commuters,28/11/2023 14:00
1549,Sudani Culture Night in collaboration with the University of Manchester Sudanese Society,"Trips & Days Out, Food & Drink, Other",515,Leeds Sudanese Society,07/12/2023 18:00
1550,Rounders Karaoke,£5 or less,298,Rounders,05/12/2023 19:30
1551,Tech Internship Insights: Student Panel Unveils Success Stories,Free,551,TedX Society,04/12/2023 17:00
1552,Chrimbo meal at The Library!,Food & Drink,184,Judo,09/12/2023 18:00
1553,Lovember Litter Pick,"Free, Health, Wellbeing & Support",449,Leeds & You Programme,28/11/2023 13:00
1555,Social @ Pizza Punks - Leeds Internal MUN Conference,Food & Drink,209,Leeds United Nations,02/12/2023 19:00
1556,Christmas Movie Might,"£5 or less, Alcohol-Free, Cinema & Theatre, Food & Drink",50,Black Feminist Society,10/12/2023 18:00
1557,LUU Musical Theatre Society Presents: Charity Christmas Concert,"£5 or less, Live Music & Performance, Cinema & Theatre, Family-Friendly",249,Musical Theatre Society,15/12/2023 17:30
1558,Festive Bookmark Crafting,"£5 or less, Arts & Creative",51,Book Club,06/12/2023 19:30
1559,Andrzejki,Other,282,Polish,01/12/2023 18:00
1560,Tour de Yorkshire Round 4 - Teamsport Sheffield,,244,Motorsport Society,06/12/2023 13:05
1561,Pub Quiz,"Free, £5 or less",487,Leeds Swift Soc,28/11/2023 00:37
1563,Christmas LUUACS GIAG,Give it a Go,1,A Cappella,29/11/2023 19:30
1564,Winter Family and Friends Fun Day,"Family-Friendly, Food & Drink, Free",449,Leeds & You Programme,13/12/2023 15:00
1566,Leeds RAG Blind Dates,"Other, Food & Drink, Club Nights & Gigs, Campaigns & Volunteering, Global Community, Liberate LUU",205,Leeds RAG,10/12/2023 18:30
1567,Collaborative Art Social,"£5 or less, Arts & Creative",22,Art,03/12/2023 20:00
1570,Calligraphy Event for World Unit Festival Week,"World Unite Festival 23-24, Free, £5 or less, Alcohol-Free, Arts & Creative",180,Japanese,29/11/2023 17:00
1571,Tabitha Bast Guest Talk: Sexual Empowerment and Re-framing Masculinity,"£5 or less, Health, Wellbeing & Support",123,Feminist,07/12/2023 18:30
1572,Vibes Open Class,,377,Vibes: Bollywood Dance,29/11/2023 19:30
1573,Vibes Open Class,,377,Vibes: Bollywood Dance,06/12/2023 19:30
1574,Vibes Open Class,,377,Vibes: Bollywood Dance,13/12/2023 19:30
1575,Vibes Open Class,,377,Vibes: Bollywood Dance,20/12/2023 19:30
1576,Vibes Open Class,,377,Vibes: Bollywood Dance,27/12/2023 19:30
1577,Movie Night Dec 2023,Cinema & Theatre,484,Kashmiri Society,05/12/2023 18:00
1578,FREE Christmas VR Gaming Event,"Free, £5 or less, Alcohol-Free, Family-Friendly",120,Extended Reality XR,06/12/2023 18:00
1579,Outdoor Climbing Introduction -- MUST HAVE OWN SHOES,"Free, Sports & Active, Trips & Days Out",500,Leeds Medics Climbing,02/12/2023 13:30
1581,Christmas Movie Night,"£5 or less, Varsity, Health, Wellbeing & Support, Free, Food & Drink, Family-Friendly, Arts & Creative, Academic, Cinema & Theatre, Live Music & Performance, Climate-Friendly, Liberate LUU, Residence Life",531,Human Resource Management (HRM) Society,14/12/2023 18:00
1582,4th December - 8th December,Sports & Active,376,Vertical Fitness,01/12/2023 14:00
1583,Winter potluck,"£5 or less, Climate-Friendly",143,Green Action,05/12/2023 18:00
1584,High on Life do Ball Games at Roxy's,Alcohol-Free,153,High on Life,07/12/2023 19:00
1585,Swing Dancing at LindyFridays,,350,Swing Dance,01/12/2023 18:30
1588,Girls Vinyasa Yoga Session,Sports & Active,440,Arab Society,03/12/2023 19:00
1589,Christmas Tournament,Sports & Active,30,Badminton,17/12/2023 09:00
1590,Meanwood Trail and Woodhouse Ridge Guided Walk with LUU and GOGA,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",489,Wellbeing,31/01/2024 12:45
1591,Ice Skating,Sports & Active,79,Classics,05/12/2023 18:30
1592,LUURC Clay Pigeon Shooting,Sports & Active,295,Rifle,09/12/2023 11:00
1594,Christmas market & photowalk,"£5 or less, Arts & Creative",472,Photography,08/11/2023 17:00
1595,EngSoc Christmas Pub Quiz and Raffle,"Club Nights & Gigs, Food & Drink",114,English,11/12/2023 18:00
1596,Spoken Word Fundraiser Open Mic,,331,Spoken Word,10/12/2023 17:30
1597,Pre-Christmas Party 🎄🌟,Food & Drink,69,Catholic,10/12/2023 18:30
1598,Jewellery Making Workshop - In Collaboration with Her Campus Society,"£5 or less, Alcohol-Free, Arts & Creative",202,Leeds Media Students,08/12/2023 19:00
1599,ACS x LMDACS VR Games Night,"Sports & Active, £5 or less",7,African Caribbean,13/12/2023 17:00
1600,PolSoc Christmas 2023/2024,Other,282,Polish,08/12/2023 18:00
1601,Christmas VR Games Night,"£5 or less, Free, Food & Drink, Sports & Active",544,Leeds Medics and Dentists African Caribbean Society (LMDACS),13/12/2023 17:00
1602,test,"Varsity, Give it a Go",396,Student Activities,04/12/2023 12:00
1603,STAR x SolidariTee Pub Quiz,,342,Student Action for Refugees,04/12/2023 07:30
1605,Christmas Movie Night,"Free, Cinema & Theatre",79,Classics,07/12/2023 18:00
1606,Leeds Mallu Soc Movie Night,,495,Malayalee,11/12/2023 18:00
1607,OLD LSSC Festive Otley Run,Club Nights & Gigs,534,Leeds Student Sustainability Consultancy,08/12/2023 18:00
1608,ACS Christmas Film Night,"£5 or less, Family-Friendly, Cinema & Theatre",7,African Caribbean,10/12/2023 18:00
1610,CIPD Exclusive Talk,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Sports & Active, Food & Drink, Family-Friendly, Varsity, Club Nights & Gigs, Trips & Days Out, Arts & Creative, Other, Live Music & Performance, Campaigns & Volunteering, Climate-Friendly, Cultural Calendar, Celebrate Week 2023, Postgraduate, Global Community, Liberate LUU, Anti Racism Campaign, Residence Life, Cinema and Theatre, Summer in Leeds, Give it a Go, Welcome Week, International Orientation Week, Student Voice, Climate Week 23-24, World Unite Festival 23-24, Winter Festival 23-24",531,Human Resource Management (HRM) Society,11/12/2023 18:00
1611,Coffee soc GIAG first term,"Free, Food & Drink, Give it a Go",81,Coffee,11/12/2023 20:00
1612,PakSoc Chai Night,"£5 or less, Other, Food & Drink",270,Pakistani,13/12/2023 17:30
1613,ACS Laser Tag Trip,Sports & Active,7,African Caribbean,14/12/2023 19:00
1614,Tarneeb & Chill,,440,Arab Society,12/12/2023 18:15
1615,Sip and Paint!,"Winter Festival 23-24, £5 or less, Food & Drink, Family-Friendly, Arts & Creative",161,Homed,07/12/2023 15:00
1619,Book Club Pottery Painting,Arts & Creative,51,Book Club,28/02/2024 19:00
1622,Signposting for Mental Health Support,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free",489,Wellbeing,13/02/2024 14:00
1623,Signposting for Mental Health Support,"Free, Alcohol-Free, Health, Wellbeing & Support, £5 or less",489,Wellbeing,12/03/2024 14:00
1624,Classes 11th - 15th December,Sports & Active,376,Vertical Fitness,08/12/2023 14:00
1625,Leeds Tsoc - UOLMCC Cricket Tournament,Sports & Active,483,Tamil Society,10/12/2023 16:00
1626,Christmas Meal and Karaoke,"£5 or less, Food & Drink, Winter Festival 23-24",180,Japanese,15/12/2023 17:30
1629,Cyanide Festival 2024,"Club Nights & Gigs, Live Music & Performance",439,Leeds Rock and Alternative Society,10/03/2024 15:00
1630,End of year mixer,,156,History,14/12/2023 20:30
1631,Christmas Arts and Crafts,"Free, Health, Wellbeing & Support, Alcohol-Free, Arts & Creative, Family-Friendly, Food & Drink",336,SSAFE (Suicide Support and Awareness for Everyone),13/12/2023 17:00
1633,Real Ale end of year Christmas event! Library pub with £500 Bar Tab!,,293,Real Ale,14/12/2023 19:00
1634,Red Riding Hood - A Leeds University Panto Society Winter Show,"Arts & Creative, Live Music & Performance, Cinema & Theatre",273,Pantomime,14/12/2023 19:00
1635,Give It A Go Men's Rugby Union,"Give it a Go, Sports & Active",303,Rugby Union (m),29/01/2024 20:30
1636,Board games,"Free, Alcohol-Free, Health, Wellbeing & Support",546,Motorbike Society,15/12/2023 19:30
1637,Spring Festival Celebrations - Business Confucius Institute Events,"Global Community, Cultural Calendar",449,Leeds & You Programme,10/01/2024 09:00
1638,Lakes Weekend (2nd-4th of February),Trips & Days Out,65,Canoe Club,02/02/2024 16:30
1639,Xmas Curry,Food & Drink,97,Cycling,14/12/2023 20:30
1643,test,,489,Wellbeing,13/02/2024 06:00
1645,Wellbeing Board Games,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Family-Friendly",489,Wellbeing,30/01/2024 13:00
1650,Leeds Society of Change Ringers GIAG (Bell Ringing),"Give it a Go, Fresh Start 2024, Free",71,Change Ringers,05/02/2024 19:30
1651,"Health, Wellbeing & Safety Stalls","Free, Health, Wellbeing & Support, Alcohol-Free, Fresh Start 2024, Safety",489,Wellbeing,29/01/2024 11:00
1652,Synergy Tournament,"£5 or less, Other",474,Warhammer Society,23/03/2023 10:00
1653,2000 Point Tournament,"£5 or less, Other",474,Warhammer Society,11/05/2024 10:00
1654,Warhammer World Trip,"Trips & Days Out, Other, Food & Drink, Arts & Creative",474,Warhammer Society,24/02/2024 10:00
1655,The BIG Game,"Other, Free, £5 or less, Alcohol-Free, Arts & Creative, Climate-Friendly",474,Warhammer Society,20/04/2024 12:00
1656,Kitbash Krusade,"Free, £5 or less, Alcohol-Free, Arts & Creative, Climate-Friendly, Other",474,Warhammer Society,16/03/2024 12:00
1657,Ballater Winter Trip: Cairngorms,"Sports & Active, Trips & Days Out",154,Hiking,15/02/2024 17:00
1658,Kinlochleven Winter Trip: Glen Coe,"Sports & Active, Trips & Days Out",154,Hiking,01/03/2024 17:00
1659,Malham Sunday Hike,Trips & Days Out,154,Hiking,04/02/2024 08:00
1660,Aysgarth Sunday Hike,Trips & Days Out,154,Hiking,11/02/2024 08:00
1661,Torside Sunday Hike,Trips & Days Out,154,Hiking,25/02/2024 08:00
1662,Cleveland Hills Sunday Hike,Trips & Days Out,154,Hiking,10/03/2024 08:00
1663,Magical mYsTeRy Trip,Trips & Days Out,154,Hiking,15/03/2024 17:00
1664,Eryri Easter Trip,Trips & Days Out,154,Hiking,17/04/2024 09:00
1665,Kinlochewe Summer Trip,"Sports & Active, Trips & Days Out",154,Hiking,08/06/2024 09:00
1666,Vibes Open Classes,Arts & Creative,377,Vibes: Bollywood Dance,31/01/2024 19:00
1667,Vibes Open Classes,,377,Vibes: Bollywood Dance,07/02/2024 19:00
1668,Vibes Open Classes,,377,Vibes: Bollywood Dance,14/02/2024 19:00
1669,Vibes Open Classes,,377,Vibes: Bollywood Dance,21/02/2024 19:00
1670,Vibes Open Classes,,377,Vibes: Bollywood Dance,28/02/2024 19:00
1671,Vibes Open Classes,,377,Vibes: Bollywood Dance,06/03/2024 19:00
1672,Vibes Open Classes,,377,Vibes: Bollywood Dance,13/03/2024 19:00
1673,Vibes Open Classes,,377,Vibes: Bollywood Dance,20/03/2024 19:00
1674,Vibes Open Classes,,377,Vibes: Bollywood Dance,27/03/2024 19:00
1675,AvSoc Bowling Night,"Alcohol-Free, Family-Friendly",28,Aviation,06/02/2024 19:45
1676,ResLife x BFS Vision-boarding & Movie Night,"Cinema and Theatre, Residence Life, Arts & Creative, Food & Drink, Free",50,Black Feminist Society,25/01/2024 18:00
1677,Leeds Radiography Study Day 2024,Academic,493,RADSOC (Radiography Society),15/03/2024 09:30
1678,"Explore Keswick, Lake District - GOGA and Fresh Start Festival Walking Trip - Saturday 3rd February","£5 or less, Sports & Active, Health, Wellbeing & Support, Fresh Start 2024",455,University of Leeds Events,03/02/2024 08:00
1679,Explore Yorkshire's Coast in Scarborough - GOGA and Fresh Start Festival Walk - Sunday 4th February,"£5 or less, Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,04/02/2024 08:00
1680,"Explore the Monsal Trail, Peak District - GOGA Walking Trip - Saturday 10th February","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,10/02/2024 08:00
1681,Explore the Yorkshire Coast - Robin Hood's Bay to Whitby - GOGA Walk - Sunday 11th February,"Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,11/02/2024 08:00
1682,Culture Shock Comedy Drama,"Free, Family-Friendly, Live Music & Performance, Fresh Start 2024, Health, Wellbeing & Support",449,Leeds & You Programme,31/01/2024 17:00
1684,Give it a go pub quiz @ Hyde Park Pub,,277,Philosophy (Leeds University Philosophical Society),19/10/2023 20:00
