Purchase ID,Event ID,Event Name,Student ID,Ticket Price,Group Member
18601,565,Cocktail Party,201299668,1000,Yes
18602,1279,Free meditation and talk,201801094,0,No
18603,565,Cocktail Party,201698887,1000,Yes
18604,1287,PantoSoc x ArtSoc - Little Red Riding Hood Prop Making,201760141,200,Yes
18605,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201615297,300,Yes
18606,565,Cocktail Party,201492953,1000,Yes
18608,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201644037,500,No
18609,1283,Vinson & Elkins Presentation and Networking Evening,201762175,0,Yes
18610,565,Cocktail Party,201297993,1000,Yes
18611,1283,Vinson & Elkins Presentation and Networking Evening,201201651,0,Yes
18612,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201798673,0,Yes
18613,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201777649,300,Yes
18614,937,Flight Club,201517784,1000,Yes
18615,1066,Linklaters Watch Party,201660713,0,Yes
18616,1066,Linklaters Watch Party,201598312,0,Yes
18617,928,Mug Decorating,201788757,400,No
18618,1241,Life Drawing,201401885,200,Yes
18619,928,Mug Decorating,201397264,200,Yes
18620,1241,Life Drawing,201727735,200,Yes
18621,1241,Life Drawing,201611591,200,Yes
18622,928,Mug Decorating,201508877,200,Yes
18623,928,Mug Decorating,201634205,200,Yes
18624,928,Mug Decorating,201634205,400,Yes
18625,928,Mug Decorating,201495365,200,Yes
18626,1241,Life Drawing,201568722,400,No
18627,928,Mug Decorating,201781777,200,Yes
18628,1241,Life Drawing,201560285,200,Yes
18629,928,Mug Decorating,201506251,200,Yes
18630,928,Mug Decorating,201625845,200,Yes
18631,928,Mug Decorating,201787728,200,Yes
18632,1241,Life Drawing,201645208,200,Yes
18633,928,Mug Decorating,201742461,200,Yes
18634,1241,Life Drawing,201405617,200,Yes
18635,1241,Life Drawing,201421579,400,No
18636,1241,Life Drawing,201778828,200,Yes
18637,928,Mug Decorating,201661458,400,Yes
18638,928,Mug Decorating,201779657,200,Yes
18639,1241,Life Drawing,201428234,200,Yes
18640,1241,Life Drawing,201413093,200,Yes
18641,1241,Life Drawing,201618519,200,Yes
18642,1241,Life Drawing,201442589,200,Yes
18643,928,Mug Decorating,201746613,200,Yes
18644,928,Mug Decorating,201758880,200,Yes
18645,1241,Life Drawing,201621438,200,Yes
18646,928,Mug Decorating,201786766,200,Yes
18647,1241,Life Drawing,201792348,200,Yes
18648,1241,Life Drawing,201589498,200,Yes
18649,928,Mug Decorating,201791562,200,Yes
18650,1241,Life Drawing,201425075,200,Yes
18651,1241,Life Drawing,201615333,200,Yes
18652,928,Mug Decorating,201551220,400,No
18653,928,Mug Decorating,201591487,400,No
18654,928,Mug Decorating,201787298,200,Yes
18655,1241,Life Drawing,201639595,400,No
18656,928,Mug Decorating,201703429,200,Yes
18657,928,Mug Decorating,201297497,400,No
18658,928,Mug Decorating,201610473,400,No
18659,1241,Life Drawing,201701218,200,Yes
18660,1241,Life Drawing,201701218,200,Yes
18661,937,Flight Club,201391478,1000,Yes
18662,1241,Life Drawing,201400386,200,Yes
18663,928,Mug Decorating,201538533,200,Yes
18664,1241,Life Drawing,201621781,200,Yes
18665,1241,Life Drawing,201739834,200,Yes
18666,1241,Life Drawing,201702689,200,Yes
18667,1241,Life Drawing,201437297,200,Yes
18668,1241,Life Drawing,201758222,200,Yes
18669,928,Mug Decorating,201399324,400,No
18670,1241,Life Drawing,201495365,200,Yes
18671,928,Mug Decorating,201518322,200,Yes
18672,1241,Life Drawing,201446200,200,Yes
18673,1241,Life Drawing,201680490,400,No
18674,1241,Life Drawing,201526282,200,Yes
18675,1241,Life Drawing,201526282,400,Yes
18676,928,Mug Decorating,201749684,400,Yes
18677,928,Mug Decorating,201525444,400,No
18678,928,Mug Decorating,201525444,400,No
18679,928,Mug Decorating,201728560,400,Yes
18680,1241,Life Drawing,201734846,200,Yes
18681,1241,Life Drawing,201712544,200,Yes
18682,1241,Life Drawing,201635357,200,Yes
18683,1241,Life Drawing,201405258,400,Yes
18684,1241,Life Drawing,201703482,200,Yes
18685,1344,Hot Cocoa Sip n Paint,201680490,500,No
18686,1241,Life Drawing,201525444,400,No
18687,1241,Life Drawing,201724031,400,No
18688,1241,Life Drawing,201711139,400,No
18689,1241,Life Drawing,201501261,200,Yes
18690,1279,Free meditation and talk,201785373,0,No
18691,565,Cocktail Party,201592363,1000,Yes
18692,565,Cocktail Party,201591281,1000,Yes
18693,937,Flight Club,ext-part-4173,1000,Yes
18694,1077,VIBES OPEN CLASS !!,201525678,100,No
18695,1077,VIBES OPEN CLASS !!,201525678,100,No
18696,928,Mug Decorating,201732728,200,Yes
18697,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201754954,500,No
18698,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201715934,500,No
18699,1283,Vinson & Elkins Presentation and Networking Evening,201698844,0,Yes
18700,937,Flight Club,ext-part-4274,1000,Yes
18701,1281,BCSoc Masquerade Ball,201694743,3400,Yes
18702,1294,History Ball,201699862,5000,Yes
18703,1294,History Ball,201713108,5000,Yes
18704,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201737195,300,Yes
18705,1251,Debate Night,201756072,100,Yes
18706,1283,Vinson & Elkins Presentation and Networking Evening,201734397,0,Yes
18707,565,Cocktail Party,201391043,1000,Yes
18710,449,Widen your Circle Event,201606889,0,No
18711,1241,Life Drawing,201722265,400,Yes
18716,565,Cocktail Party,201301912,1000,Yes
18717,1306,Psyched x BSL - Mental Health Awareness,201579916,0,Yes
18718,1077,VIBES OPEN CLASS !!,201611136,100,No
18719,565,Cocktail Party,201492572,1000,Yes
18720,1121,English Society Open Mic Night at Hyde Park Book Club 08/11,201696148,500,No
18721,1206,Cutting Edge GIAG 2,201692239,0,No
18722,565,Cocktail Party,201494610,1000,Yes
18723,1349,5-a-side Football,201780628,400,Yes
18724,1227,Mario Kart Tournament,201521321,100,Yes
18725,1303,Medic Grad Ball 2024,201201465,5000,No
18726,1349,5-a-side Football,201682111,600,No
18727,1346,"Clay, Sip and Paint Night",201777895,300,Yes
18728,937,Flight Club,201669850,1000,Yes
18729,565,Cocktail Party,201210003,1000,Yes
18730,449,Widen your Circle Event,201744053,0,No
18731,449,Widen your Circle Event,201623760,0,No
18732,937,Flight Club,201640657,1000,Yes
18733,1308,Black & White Photography Talk & Workshop,201772067,400,No
18734,565,Cocktail Party,201396121,1000,Yes
18736,565,Cocktail Party,201296344,1000,Yes
18737,1306,Psyched x BSL - Mental Health Awareness,201433274,0,Yes
18738,1287,PantoSoc x ArtSoc - Little Red Riding Hood Prop Making,201793110,400,No
18739,565,Cocktail Party,201094253,1000,Yes
18740,1344,Hot Cocoa Sip n Paint,201731906,500,No
18741,1283,Vinson & Elkins Presentation and Networking Evening,201797566,0,Yes
18742,916,Fridge to Fridge,ext-part-1448,900,Yes
18743,1206,Cutting Edge GIAG 2,201592941,0,No
18744,1206,Cutting Edge GIAG 2,201701814,0,No
18745,1306,Psyched x BSL - Mental Health Awareness,201721021,0,Yes
18746,565,Cocktail Party,201299188,1000,Yes
18749,565,Cocktail Party,201588779,1000,Yes
18750,565,Cocktail Party,201594317,1000,Yes
18751,565,Cocktail Party,201394738,1000,Yes
18752,565,Cocktail Party,201393927,1000,Yes
18753,1110,British Airways Talk,201442824,0,Yes
18754,1281,BCSoc Masquerade Ball,201396924,3400,Yes
18755,565,Cocktail Party,201205821,1000,Yes
18756,1346,"Clay, Sip and Paint Night",201663326,300,Yes
18757,1227,Mario Kart Tournament,201728148,0,Yes
18758,1279,Free meditation and talk,201714609,0,No
18759,565,Cocktail Party,201390565,1000,Yes
18760,1251,Debate Night,201640057,400,No
18761,565,Cocktail Party,201494533,1000,Yes
18762,449,Widen your Circle Event,201782497,0,No
18764,565,Cocktail Party,201492233,1000,Yes
18766,698,Llanberis - Snowdonia Weekend Trip,201614659,5500,Yes
18768,1227,Mario Kart Tournament,201560914,100,Yes
18769,992,Swing Dancing Class Nov. 09th,201651439,300,No
18770,565,Cocktail Party,201590790,1000,Yes
18771,565,Cocktail Party,201595599,1000,Yes
18772,1285,Classes 6th November - 10th November,201397357,400,Yes
18773,565,Cocktail Party,201490836,1000,Yes
18774,697,Ladybower Sunday Hike,201627277,1100,Yes
18775,698,Llanberis - Snowdonia Weekend Trip,201627277,5500,Yes
18776,565,Cocktail Party,201697706,1000,Yes
18777,565,Cocktail Party,201202171,1000,Yes
18778,565,Cocktail Party,201298327,1000,Yes
18782,1340,VF x Heelz - TenPin Bowling,201649902,500,Yes
18783,1340,VF x Heelz - TenPin Bowling,201502446,500,Yes
18786,565,Cocktail Party,201595888,1000,Yes
18787,565,Cocktail Party,201496983,1000,Yes
18788,565,Cocktail Party,201203176,1000,Yes
18789,1384,Give It A Go!,201693115,0,Yes
18790,1384,Give It A Go!,201695802,0,Yes
18791,565,Cocktail Party,201593737,1000,Yes
18792,1384,Give It A Go!,201587666,0,Yes
18793,1340,VF x Heelz - TenPin Bowling,201344635,500,Yes
18794,1110,British Airways Talk,201613383,0,Yes
18795,950,Mantality talk: Men's mental health,201801378,0,No
18796,980,Street Open Class,201742365,600,No
18797,1303,Medic Grad Ball 2024,201295517,5000,Yes
18798,1340,VF x Heelz - TenPin Bowling,201696390,500,Yes
18799,1340,VF x Heelz - TenPin Bowling,201407551,500,Yes
18800,1340,VF x Heelz - TenPin Bowling,201448008,500,Yes
18801,1340,VF x Heelz - TenPin Bowling,201390233,500,No
18802,1306,Psyched x BSL - Mental Health Awareness,201801378,0,No
18803,1110,British Airways Talk,201708495,0,Yes
18804,1340,VF x Heelz - TenPin Bowling,201681801,500,No
18805,1206,Cutting Edge GIAG 2,201594039,0,No
18806,1340,VF x Heelz - TenPin Bowling,201731656,500,No
18807,1340,VF x Heelz - TenPin Bowling,201394151,500,No
18808,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201801378,0,No
18810,992,Swing Dancing Class Nov. 09th,201800614,300,No
18811,992,Swing Dancing Class Nov. 09th,201578500,300,No
18812,992,Swing Dancing Class Nov. 09th,201793149,300,No
18814,1340,VF x Heelz - TenPin Bowling,201718866,500,Yes
18815,803,Futsal Training,201715406,200,Yes
18816,1210,Term 1 Weekend Away - Yorkshire Dales,201801378,3500,Yes
18817,1330,Movie Night,201733886,300,No
18818,803,Futsal Training,201782337,200,No
18821,1340,VF x Heelz - TenPin Bowling,201404750,500,Yes
18822,803,Futsal Training,201704026,200,Yes
18823,1330,Movie Night,201464004,300,No
18824,565,Cocktail Party,201096022,1000,Yes
18825,1110,British Airways Talk,201766427,100,No
18826,698,Llanberis - Snowdonia Weekend Trip,201319680,5500,Yes
18827,1251,Debate Night,201738650,400,No
18828,697,Ladybower Sunday Hike,201319680,1100,Yes
18831,1330,Movie Night,201396628,300,Yes
18835,1286,Motorsport Christmas dinner,201643201,1995,Yes
18836,992,Swing Dancing Class Nov. 09th,201609752,300,No
18837,1330,Movie Night,201707036,300,Yes
18838,1384,Give It A Go!,201613416,0,Yes
18840,1384,Give It A Go!,201492946,0,Yes
18841,565,Cocktail Party,201203129,1000,Yes
18848,1110,British Airways Talk,201634030,100,No
18849,1286,Motorsport Christmas dinner,201392838,1995,Yes
18850,1384,Give It A Go!,201765879,0,Yes
18851,1251,Debate Night,201586669,400,No
18852,1384,Give It A Go!,201715762,0,Yes
18853,1286,Motorsport Christmas dinner,201599398,1995,Yes
18855,1384,Give It A Go!,201771669,0,Yes
18857,1349,5-a-side Football,201250867,400,Yes
18858,1340,VF x Heelz - TenPin Bowling,201621987,500,Yes
18859,1206,Cutting Edge GIAG 2,201490345,0,No
18860,1387,BCSoc Pub Quiz,201636846,100,Yes
18861,1345,MCM Birmingham 2023,201390589,1900,Yes
18862,1345,MCM Birmingham 2023,201390589,2450,Yes
18863,1345,MCM Birmingham 2023,201626698,2450,Yes
18864,565,Cocktail Party,201296097,1000,Yes
18866,1345,MCM Birmingham 2023,201715369,1900,Yes
18867,1345,MCM Birmingham 2023,201715369,2450,Yes
18869,1330,Movie Night,201694162,300,No
18871,1344,Hot Cocoa Sip n Paint,201597029,500,No
18872,1344,Hot Cocoa Sip n Paint,201607899,500,No
18873,1344,Hot Cocoa Sip n Paint,201654229,500,No
18874,1306,Psyched x BSL - Mental Health Awareness,201436070,0,No
18875,1345,MCM Birmingham 2023,201746600,1900,Yes
18876,1345,MCM Birmingham 2023,201746600,2450,Yes
18877,565,Cocktail Party,201210062,1000,Yes
18879,1206,Cutting Edge GIAG 2,201593370,0,No
18881,1298,Travers Smith In-Person Presentation,201587666,0,Yes
18883,1251,Debate Night,201786601,400,No
18884,1298,Travers Smith In-Person Presentation,201708944,0,Yes
18887,1298,Travers Smith In-Person Presentation,201652920,0,Yes
18888,1227,Mario Kart Tournament,201422770,100,Yes
18889,1251,Debate Night,201592970,400,No
18890,1298,Travers Smith In-Person Presentation,201495174,0,Yes
18892,1227,Mario Kart Tournament,201639491,0,Yes
18893,992,Swing Dancing Class Nov. 09th,201761820,200,Yes
18894,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201696267,0,Yes
18895,1384,Give It A Go!,201723850,0,Yes
18896,1293,Cross Stich Social with Stitch 'n' Bitch,201485115,250,No
18897,1384,Give It A Go!,201739590,0,Yes
18899,565,Cocktail Party,201203973,1000,Yes
18900,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201701221,0,Yes
18901,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201765636,0,Yes
18902,565,Cocktail Party,201296479,1000,Yes
18903,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201498988,0,Yes
18904,992,Swing Dancing Class Nov. 09th,201713870,300,No
18905,1384,Give It A Go!,201766807,0,Yes
18906,1206,Cutting Edge GIAG 2,201396425,0,Yes
18907,1206,Cutting Edge GIAG 2,201693382,0,Yes
18908,1298,Travers Smith In-Person Presentation,201765636,0,Yes
18909,565,Cocktail Party,201299275,1000,Yes
18910,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201766807,0,No
18911,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201695802,0,Yes
18912,1298,Travers Smith In-Person Presentation,201746690,0,Yes
18913,1298,Travers Smith In-Person Presentation,201676310,0,Yes
18914,1298,Travers Smith In-Person Presentation,201697045,0,Yes
18915,1303,Medic Grad Ball 2024,201204639,5000,No
18916,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201506441,0,Yes
18917,1206,Cutting Edge GIAG 2,201694500,0,Yes
18918,565,Cocktail Party,201200927,1000,Yes
18919,565,Cocktail Party,201697857,1000,Yes
18920,1345,MCM Birmingham 2023,201695466,1900,Yes
18921,1345,MCM Birmingham 2023,201695466,2450,Yes
18922,992,Swing Dancing Class Nov. 09th,201803819,200,Yes
18923,565,Cocktail Party,201095193,1000,Yes
18924,992,Swing Dancing Class Nov. 09th,201794533,300,No
18925,1281,BCSoc Masquerade Ball,201768096,3400,Yes
18926,1206,Cutting Edge GIAG 2,201392662,0,No
18927,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201699000,1600,No
18928,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201490405,1600,No
18929,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201530457,1600,No
18930,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201726383,0,Yes
18931,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201797566,0,Yes
18932,1298,Travers Smith In-Person Presentation,201797566,0,Yes
18933,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201490061,1600,Yes
18934,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201490580,1600,No
18935,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201694485,1600,No
18936,1221,Geek Night - Heros vs Villains,201676493,500,No
18937,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201595282,1600,No
18940,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201752011,0,No
18941,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201614460,1600,No
18942,565,Cocktail Party,201700568,1000,Yes
18943,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201693662,1600,No
18944,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201693662,1600,No
18945,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201693662,1600,No
18946,992,Swing Dancing Class Nov. 09th,201792928,300,No
18947,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201589413,0,No
18950,992,Swing Dancing Class Nov. 09th,201551046,200,Yes
18952,1383,Clifford Chance Success Stories: Law Application Essentials,201395668,0,Yes
18953,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201395530,1600,No
18954,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201507111,0,No
18955,1206,Cutting Edge GIAG 2,201494576,0,No
18956,1206,Cutting Edge GIAG 2,201697412,0,No
18957,960,LMD Basketball Training session,201695982,300,Yes
18958,1251,Debate Night,201596507,400,No
18959,992,Swing Dancing Class Nov. 09th,ext-part-3573,200,Yes
18960,1298,Travers Smith In-Person Presentation,201500844,0,Yes
18961,960,LMD Basketball Training session,201696382,300,Yes
18962,565,Cocktail Party,201394726,1000,Yes
18963,565,Cocktail Party,201590544,1000,Yes
18964,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201712828,0,No
18965,565,Cocktail Party,201209183,1000,Yes
18966,565,Cocktail Party,201493709,1000,Yes
18967,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201592380,1600,No
18968,1344,Hot Cocoa Sip n Paint,201772204,500,No
18969,1344,Hot Cocoa Sip n Paint,201725838,500,No
18970,1340,VF x Heelz - TenPin Bowling,201599860,500,Yes
18971,1340,VF x Heelz - TenPin Bowling,201398764,500,No
18972,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201667650,0,Yes
18973,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201741112,1600,No
18974,565,Cocktail Party,201297936,1000,Yes
18975,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201506142,0,No
18976,1303,Medic Grad Ball 2024,201204499,5000,No
18977,565,Cocktail Party,201593874,1000,Yes
18978,565,Cocktail Party,201300523,1000,Yes
18980,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201714088,0,Yes
18981,1324,2023 Christmas Party,201403266,1500,Yes
18982,1345,MCM Birmingham 2023,201639576,1900,Yes
18983,1345,MCM Birmingham 2023,201639576,2450,Yes
18984,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201433647,1600,No
18986,449,Widen your Circle Event,201794213,0,No
18988,1384,Give It A Go!,201700430,0,Yes
18989,565,Cocktail Party,201394031,1000,Yes
18990,565,Cocktail Party,201487635,1000,Yes
18991,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201596328,1600,No
18992,565,Cocktail Party,201302501,1000,Yes
18993,1281,BCSoc Masquerade Ball,201423885,3400,Yes
18994,1298,Travers Smith In-Person Presentation,201677290,0,Yes
18995,1281,BCSoc Masquerade Ball,201416131,3400,Yes
18996,1306,Psyched x BSL - Mental Health Awareness,201772680,0,No
18997,1078,VIBES OPEN CLASS !!,201794455,100,No
18998,1306,Psyched x BSL - Mental Health Awareness,201741048,0,Yes
18999,1251,Debate Night,201421749,400,No
19000,565,Cocktail Party,201203313,1000,Yes
19001,1344,Hot Cocoa Sip n Paint,201576621,500,No
19002,1344,Hot Cocoa Sip n Paint,201543009,500,No
19003,565,Cocktail Party,201490576,1000,Yes
19004,1279,Free meditation and talk,201781507,0,No
19005,565,Cocktail Party,201207101,1000,Yes
19006,565,Cocktail Party,201596770,1000,Yes
19007,565,Cocktail Party,201594558,1000,Yes
19008,565,Cocktail Party,201491023,1000,Yes
19009,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201747484,0,Yes
19010,1251,Debate Night,201763332,400,No
19011,1345,MCM Birmingham 2023,201591434,1900,No
19012,1345,MCM Birmingham 2023,201591434,2450,No
19013,1345,MCM Birmingham 2023,201636512,1900,Yes
19014,1345,MCM Birmingham 2023,201636512,2450,Yes
19015,1345,MCM Birmingham 2023,201621905,1900,No
19016,1345,MCM Birmingham 2023,201621905,2450,No
19017,1345,MCM Birmingham 2023,201613818,1900,No
19018,1345,MCM Birmingham 2023,201613818,2450,No
19019,565,Cocktail Party,201294073,1000,Yes
19020,565,Cocktail Party,201205554,1000,Yes
19021,565,Cocktail Party,201206244,1000,Yes
19022,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201668430,0,No
19023,1308,Black & White Photography Talk & Workshop,201792392,200,Yes
19024,565,Cocktail Party,201096172,1000,Yes
19025,565,Cocktail Party,201392329,1000,Yes
19026,1298,Travers Smith In-Person Presentation,201699101,0,Yes
19028,565,Cocktail Party,201701636,1000,Yes
19029,565,Cocktail Party,201298325,1000,Yes
19030,1340,VF x Heelz - TenPin Bowling,201750964,500,No
19032,1298,Travers Smith In-Person Presentation,201745467,0,Yes
19033,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201745467,0,Yes
19034,1345,MCM Birmingham 2023,201769026,1900,Yes
19035,1345,MCM Birmingham 2023,201769026,2450,Yes
19036,1345,MCM Birmingham 2023,201728623,1900,Yes
19037,1345,MCM Birmingham 2023,201728623,2450,Yes
19038,1251,Debate Night,201725264,100,Yes
19040,565,Cocktail Party,201390241,1000,Yes
19041,1295,Qawwali Night by Chand Ali Khan Qawwal & Party,201557099,1600,No
19042,1344,Hot Cocoa Sip n Paint,201775409,500,No
19043,1384,Give It A Go!,201677297,0,No
19044,1286,Motorsport Christmas dinner,201355061,1995,No
19045,1384,Give It A Go!,201797577,0,No
19046,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201633471,0,No
19047,565,Cocktail Party,201300799,1000,Yes
19048,565,Cocktail Party,201693980,1000,Yes
19050,565,Cocktail Party,201295334,1000,Yes
19052,1306,Psyched x BSL - Mental Health Awareness,201637852,0,Yes
19053,1306,Psyched x BSL - Mental Health Awareness,201640890,0,Yes
19054,1340,VF x Heelz - TenPin Bowling,201512177,500,Yes
19055,1340,VF x Heelz - TenPin Bowling,201555692,500,Yes
19056,1306,Psyched x BSL - Mental Health Awareness,201642026,0,No
19057,449,Widen your Circle Event,201642026,0,No
19059,1303,Medic Grad Ball 2024,201202959,5000,No
19060,1286,Motorsport Christmas dinner,201681027,1995,Yes
19061,1286,Motorsport Christmas dinner,201535554,1995,Yes
19062,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201786763,0,No
19064,565,Cocktail Party,201491795,1000,Yes
19065,1306,Psyched x BSL - Mental Health Awareness,201742833,0,Yes
19068,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201783091,0,No
19074,1303,Medic Grad Ball 2024,201209541,5000,No
19075,1306,Psyched x BSL - Mental Health Awareness,201589863,0,Yes
19085,960,LMD Basketball Training session,201702462,500,No
19094,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201318585,0,No
19095,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201557263,0,No
19099,1340,VF x Heelz - TenPin Bowling,201299645,500,No
19100,1339,FREE How To Start an XR Business and Begin a Career in XR (Talk and VR Experience),201799555,0,No
19104,565,Cocktail Party,201302235,1000,Yes
19106,1303,Medic Grad Ball 2024,201204148,5000,No
19109,1251,Debate Night,201643334,400,No
19113,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201217351,3000,Yes
19114,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201723278,3000,Yes
19115,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201729771,3000,Yes
19116,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201727995,3000,Yes
19117,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201553401,3000,Yes
19118,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201725615,3000,Yes
19119,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201603524,3000,Yes
19120,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201589712,3000,Yes
19121,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201405779,3000,Yes
19122,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201721629,3000,Yes
19123,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201005474,3000,Yes
19124,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201722186,3000,Yes
19125,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201779305,3000,Yes
19126,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201768578,3000,Yes
19127,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201724314,3000,Yes
19128,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201800747,3000,Yes
19129,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201470020,3000,Yes
19130,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201602297,3000,Yes
19131,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201706416,3000,Yes
19132,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201780875,3000,Yes
19135,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201415646,3000,Yes
19136,1306,Psyched x BSL - Mental Health Awareness,201426910,0,Yes
19138,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201800889,3000,Yes
19139,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201619672,3000,Yes
19140,1325,Tour de Yorkshire Endurance Round 1 - Wakefield,201611828,3000,Yes
19141,1340,VF x Heelz - TenPin Bowling,201460206,500,No
19144,676,North Wales,201398467,3000,Yes
19146,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201693663,0,Yes
19147,1340,VF x Heelz - TenPin Bowling,201315339,500,No
19149,1386,University of Law: LPC/SQE and Bar Practice Course Talk,201692969,0,Yes
19150,1294,History Ball,201499467,5000,Yes
19152,1233,Geek Night: Heroes vs Villains!,ext-part-1783,400,Yes
19153,1366,Classes 13th - 17th November,201450783,400,Yes
19154,1366,Classes 13th - 17th November,201411603,400,Yes
19155,1366,Classes 13th - 17th November,201411603,400,Yes
19156,1366,Classes 13th - 17th November,201350429,400,Yes
19157,1366,Classes 13th - 17th November,201693580,400,Yes
19158,1366,Classes 13th - 17th November,201602844,400,Yes
19159,1366,Classes 13th - 17th November,201401986,400,Yes
19160,1366,Classes 13th - 17th November,201417548,400,Yes
19161,1366,Classes 13th - 17th November,201417548,400,Yes
19162,1366,Classes 13th - 17th November,201722062,400,Yes
19163,1366,Classes 13th - 17th November,201603290,400,Yes
19164,1366,Classes 13th - 17th November,201649703,400,Yes
19165,1366,Classes 13th - 17th November,201682027,400,Yes
19166,1366,Classes 13th - 17th November,201682027,400,Yes
19167,1366,Classes 13th - 17th November,201406413,400,Yes
19168,1366,Classes 13th - 17th November,201696390,400,Yes
19169,1366,Classes 13th - 17th November,201696390,400,Yes
19170,1366,Classes 13th - 17th November,201393129,400,Yes
19171,1366,Classes 13th - 17th November,201393129,400,Yes
19172,1366,Classes 13th - 17th November,201393129,400,Yes
19173,1366,Classes 13th - 17th November,201618214,400,Yes
19174,1366,Classes 13th - 17th November,201502446,400,Yes
19175,1366,Classes 13th - 17th November,201502446,400,Yes
19176,1366,Classes 13th - 17th November,201502446,400,Yes
19177,1366,Classes 13th - 17th November,201694750,400,Yes
19178,1366,Classes 13th - 17th November,201800849,400,Yes
19179,1366,Classes 13th - 17th November,201800849,400,Yes
19180,1366,Classes 13th - 17th November,201800849,400,Yes
19181,1366,Classes 13th - 17th November,201729258,400,Yes
19182,1366,Classes 13th - 17th November,201729258,400,Yes
19183,1366,Classes 13th - 17th November,201697817,400,Yes
19184,1366,Classes 13th - 17th November,201697817,400,Yes
19185,1366,Classes 13th - 17th November,01084529,400,Yes
19186,1366,Classes 13th - 17th November,01084529,100,Yes
